Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
441,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_441.txt,64.0,64.0,129.0,122.0,18.0,18.0,18.0,-258.0,0.0,-45.0,0.0,-358.0,22.0,22.0,22.0,-252.0,0.0,-65.0,0.0,-378.0,64.0,64.0,169.0,-1124.0,False,78125.0,0.0,16801551360.0,588.0,90.0,16201448928.0,580.0,79.0
442,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_442.txt,0.0,-1.0,0.0,-331.0,35.0,35.0,65.0,-41.0,47.0,47.0,92.0,-37.0,24.0,24.0,24.0,-313.0,0.0,-29.0,0.0,-366.0,47.0,47.0,181.0,-1088.0,False,78125.0,0.0,12163132800.0,563.0,90.0,11009433600.0,563.0,60.0
443,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_443.txt,13.0,13.0,13.0,-146.0,0.0,-6.0,0.0,-156.0,0.0,-28.0,0.0,-179.0,48.0,48.0,48.0,-163.0,41.0,41.0,74.0,31.0,48.0,48.0,135.0,-613.0,False,78125.0,1.0,13131707880.0,539.0,93.0,2841618720.0,402.0,46.0
444,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_444.txt,6.0,6.0,8.0,-51.0,20.0,20.0,32.0,-119.0,12.0,12.0,12.0,-99.0,0.0,-7.0,0.0,-181.0,0.0,-54.0,0.0,-279.0,20.0,20.0,52.0,-729.0,False,78125.0,0.0,3543766200.0,508.0,71.0,2541072960.0,420.0,34.0
445,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_445.txt,0.0,-53.0,0.0,-369.0,0.0,-19.0,0.0,-345.0,79.0,79.0,157.0,64.0,20.0,20.0,35.0,-205.0,60.0,60.0,80.0,12.0,79.0,79.0,272.0,-843.0,False,78125.0,0.0,11590510764.0,562.0,93.0,7757411480.0,542.0,46.0
446,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_446.txt,2.0,2.0,2.0,-33.0,0.0,-15.0,0.0,-192.0,0.0,-19.0,0.0,-170.0,0.0,-12.0,0.0,-121.0,0.0,-16.0,0.0,-283.0,2.0,2.0,2.0,-799.0,False,78125.0,0.0,8974513128.0,517.0,79.0,8196521760.0,497.0,73.0
447,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_447.txt,0.0,-1.0,0.0,-171.0,11.0,11.0,11.0,-240.0,21.0,21.0,28.0,-44.0,0.0,-41.0,0.0,-256.0,0.0,-24.0,0.0,-225.0,21.0,21.0,39.0,-936.0,False,78125.0,0.0,5332783680.0,505.0,71.0,5180625450.0,468.0,53.0
448,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_448.txt,48.0,48.0,72.0,72.0,0.0,-3.0,0.0,-262.0,0.0,-3.0,0.0,-272.0,0.0,-22.0,0.0,-210.0,0.0,-27.0,0.0,-240.0,48.0,48.0,72.0,-912.0,False,78125.0,0.0,24308444160.0,634.0,92.0,12726185472.0,553.0,88.0
449,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_449.txt,0.0,-16.0,0.0,-169.0,0.0,-44.0,0.0,-343.0,0.0,-30.0,0.0,-319.0,9.0,9.0,10.0,-74.0,0.0,-2.0,0.0,-273.0,9.0,9.0,10.0,-1178.0,False,78125.0,0.0,15135906240.0,600.0,90.0,14161262400.0,565.0,72.0
450,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_450.txt,0.0,-7.0,0.0,-135.0,3.0,3.0,3.0,-105.0,0.0,-18.0,0.0,-194.0,0.0,-11.0,0.0,-303.0,63.0,63.0,119.0,94.0,63.0,63.0,122.0,-643.0,False,78125.0,0.0,27694067940.0,654.0,97.0,10596987324.0,518.0,84.0
451,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_451.txt,2.0,2.0,2.0,-448.0,192.0,192.0,374.0,347.0,10.0,10.0,17.0,-333.0,0.0,-57.0,0.0,-583.0,88.0,88.0,171.0,41.0,192.0,192.0,564.0,-976.0,False,78125.0,0.0,15463562296.0,583.0,97.0,0.0,583.0,0.0
452,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_452.txt,38.0,38.0,38.0,-58.0,5.0,5.0,5.0,-257.0,0.0,-49.0,0.0,-371.0,0.0,-19.0,0.0,-194.0,0.0,-7.0,0.0,-127.0,38.0,38.0,43.0,-1007.0,False,78125.0,1.0,17452329804.0,610.0,87.0,8538311964.0,521.0,67.0
453,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_453.txt,0.0,-31.0,0.0,-241.0,89.0,89.0,197.0,118.0,0.0,-8.0,0.0,-303.0,36.0,36.0,46.0,-31.0,0.0,-28.0,0.0,-333.0,89.0,89.0,243.0,-790.0,False,78125.0,0.0,15444970800.0,591.0,94.0,13047508320.0,548.0,74.0
454,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_454.txt,81.0,81.0,165.0,112.0,25.0,25.0,35.0,-125.0,31.0,31.0,53.0,34.0,24.0,24.0,32.0,-72.0,0.0,-20.0,0.0,-167.0,81.0,81.0,285.0,-218.0,False,78125.0,0.0,5927304600.0,508.0,79.0,1190514960.0,378.0,37.0
455,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_455.txt,85.0,85.0,87.0,4.0,84.0,84.0,84.0,-315.0,0.0,-81.0,0.0,-577.0,43.0,43.0,43.0,-286.0,54.0,54.0,54.0,-121.0,85.0,85.0,268.0,-1295.0,False,78125.0,0.0,9341030160.0,577.0,81.0,0.0,577.0,0.0
456,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_456.txt,66.0,66.0,88.0,-45.0,85.0,85.0,164.0,151.0,59.0,59.0,83.0,-194.0,0.0,-46.0,0.0,-478.0,43.0,43.0,43.0,-294.0,85.0,85.0,378.0,-860.0,False,78125.0,0.0,3411340800.0,490.0,56.0,0.0,478.0,0.0
457,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_457.txt,33.0,33.0,47.0,-57.0,0.0,-6.0,0.0,-277.0,0.0,-2.0,0.0,-136.0,0.0,-42.0,0.0,-335.0,0.0,-40.0,0.0,-402.0,33.0,33.0,47.0,-1207.0,False,78125.0,0.0,22967367048.0,625.0,93.0,22967367048.0,617.0,92.0
458,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_458.txt,50.0,50.0,50.0,-123.0,0.0,-41.0,0.0,-406.0,51.0,51.0,55.0,24.0,0.0,-10.0,0.0,-343.0,0.0,-8.0,0.0,-264.0,51.0,51.0,105.0,-1112.0,False,78125.0,0.0,22390709760.0,620.0,92.0,20118236160.0,600.0,88.0
459,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_459.txt,28.0,28.0,54.0,7.0,33.0,33.0,33.0,-236.0,0.0,-33.0,0.0,-277.0,0.0,-16.0,0.0,-228.0,0.0,-5.0,0.0,-205.0,33.0,33.0,87.0,-939.0,False,78125.0,0.0,14979767808.0,584.0,83.0,9514583336.0,525.0,61.0
460,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_460.txt,81.0,81.0,81.0,-83.0,63.0,63.0,63.0,-148.0,17.0,17.0,17.0,-316.0,39.0,39.0,39.0,-242.0,0.0,-10.0,0.0,-296.0,81.0,81.0,200.0,-1085.0,False,78125.0,0.0,20793299040.0,653.0,95.0,904056480.0,558.0,3.0
461,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_461.txt,135.0,135.0,206.0,152.0,6.0,6.0,6.0,-302.0,52.0,52.0,52.0,-286.0,0.0,-23.0,0.0,-278.0,93.0,93.0,132.0,-8.0,135.0,135.0,396.0,-722.0,False,78125.0,0.0,12524682240.0,567.0,86.0,2391363072.0,485.0,17.0
462,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_462.txt,71.0,71.0,71.0,-47.0,55.0,55.0,55.0,-53.0,0.0,-37.0,0.0,-412.0,0.0,-38.0,0.0,-463.0,0.0,-37.0,0.0,-417.0,71.0,71.0,126.0,-1392.0,False,78125.0,0.0,19027768320.0,606.0,90.0,17118452736.0,606.0,63.0
463,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_463.txt,26.0,26.0,28.0,-3.0,0.0,-18.0,0.0,-197.0,0.0,-17.0,0.0,-215.0,0.0,-15.0,0.0,-231.0,17.0,17.0,17.0,-198.0,26.0,26.0,45.0,-844.0,False,78125.0,0.0,17424099000.0,595.0,87.0,5827668000.0,485.0,53.0
464,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_464.txt,19.0,19.0,19.0,-139.0,41.0,41.0,41.0,-319.0,119.0,119.0,119.0,12.0,56.0,56.0,78.0,-189.0,0.0,-65.0,0.0,-528.0,119.0,119.0,257.0,-1163.0,False,78125.0,1.0,7578125100.0,528.0,72.0,0.0,528.0,0.0
465,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_465.txt,151.0,151.0,172.0,131.0,133.0,133.0,238.0,206.0,86.0,86.0,86.0,-179.0,4.0,4.0,4.0,-324.0,15.0,15.0,15.0,-215.0,151.0,151.0,515.0,-381.0,False,78125.0,0.0,21324885120.0,619.0,93.0,1313900280.0,482.0,8.0
466,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_466.txt,94.0,94.0,104.0,19.0,56.0,56.0,64.0,-3.0,20.0,20.0,20.0,-214.0,36.0,36.0,36.0,-99.0,0.0,-90.0,0.0,-502.0,94.0,94.0,224.0,-799.0,False,78125.0,1.0,9338263200.0,587.0,75.0,0.0,502.0,0.0
467,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_467.txt,144.0,144.0,241.0,241.0,37.0,37.0,60.0,-173.0,68.0,68.0,68.0,-157.0,77.0,77.0,77.0,-143.0,0.0,-2.0,0.0,-218.0,144.0,144.0,446.0,-450.0,False,78125.0,0.0,20929555416.0,647.0,95.0,654708096.0,444.0,7.0
468,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_468.txt,61.0,61.0,69.0,-4.0,0.0,-12.0,0.0,-347.0,0.0,-34.0,0.0,-309.0,30.0,30.0,34.0,-56.0,0.0,-16.0,0.0,-207.0,61.0,61.0,103.0,-923.0,False,78125.0,0.0,10559808000.0,598.0,84.0,7999782912.0,529.0,48.0
469,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_469.txt,76.0,76.0,106.0,-82.0,165.0,165.0,216.0,205.0,32.0,32.0,51.0,-279.0,15.0,15.0,15.0,-379.0,0.0,-61.0,0.0,-543.0,165.0,165.0,388.0,-1078.0,False,78125.0,0.0,9740635520.0,543.0,88.0,0.0,543.0,0.0
470,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_470.txt,0.0,-18.0,0.0,-223.0,1.0,1.0,1.0,-71.0,54.0,54.0,65.0,-45.0,5.0,5.0,5.0,-253.0,0.0,-49.0,0.0,-328.0,54.0,54.0,71.0,-920.0,False,78125.0,0.0,19211447808.0,609.0,96.0,12579230664.0,543.0,77.0
471,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_471.txt,3.0,3.0,3.0,-255.0,7.0,7.0,7.0,-274.0,0.0,-4.0,0.0,-108.0,0.0,-61.0,0.0,-389.0,19.0,19.0,38.0,-108.0,19.0,19.0,48.0,-1134.0,False,78125.0,0.0,11980396800.0,582.0,87.0,11980396800.0,569.0,57.0
472,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_472.txt,45.0,45.0,84.0,84.0,0.0,-29.0,0.0,-204.0,0.0,-29.0,0.0,-311.0,0.0,-46.0,0.0,-290.0,0.0,-17.0,0.0,-130.0,45.0,45.0,84.0,-851.0,False,78125.0,0.0,8777166294.0,556.0,78.0,7091128044.0,481.0,67.0
473,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_473.txt,37.0,37.0,37.0,-386.0,0.0,-90.0,0.0,-646.0,139.0,139.0,139.0,-60.0,66.0,66.0,107.0,-134.0,102.0,102.0,116.0,12.0,139.0,139.0,399.0,-1214.0,False,78125.0,0.0,26242177500.0,646.0,98.0,0.0,646.0,0.0
474,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_474.txt,59.0,59.0,113.0,55.0,0.0,-56.0,0.0,-427.0,0.0,-10.0,0.0,-232.0,0.0,-11.0,0.0,-303.0,0.0,-5.0,0.0,-173.0,59.0,59.0,113.0,-1080.0,False,78125.0,0.0,19851184800.0,601.0,95.0,17665869312.0,586.0,78.0
475,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_475.txt,0.0,-11.0,0.0,-164.0,0.0,-37.0,0.0,-310.0,0.0,-37.0,0.0,-310.0,53.0,53.0,88.0,63.0,38.0,38.0,74.0,-6.0,53.0,53.0,162.0,-727.0,False,78125.0,0.0,14718025728.0,574.0,96.0,6457615920.0,485.0,56.0
476,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_476.txt,50.0,50.0,53.0,-199.0,59.0,59.0,59.0,-111.0,0.0,-2.0,0.0,-253.0,147.0,147.0,248.0,189.0,29.0,29.0,50.0,-94.0,147.0,147.0,410.0,-468.0,False,78125.0,1.0,11612678400.0,533.0,84.0,977518080.0,396.0,22.0
477,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_477.txt,81.0,81.0,81.0,18.0,48.0,48.0,48.0,-132.0,18.0,18.0,18.0,-76.0,144.0,144.0,147.0,13.0,0.0,-84.0,0.0,-415.0,144.0,144.0,294.0,-592.0,False,78125.0,0.0,8951095104.0,524.0,84.0,0.0,415.0,0.0
478,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_478.txt,54.0,54.0,87.0,-223.0,0.0,0.0,0.0,-610.0,131.0,131.0,165.0,-128.0,147.0,147.0,293.0,293.0,0.0,0.0,0.0,-610.0,147.0,147.0,545.0,-1278.0,False,78125.0,0.0,16767660000.0,641.0,83.0,0.0,610.0,0.0
479,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_479.txt,71.0,71.0,71.0,-109.0,49.0,49.0,75.0,75.0,81.0,81.0,81.0,-129.0,27.0,27.0,27.0,-276.0,0.0,-65.0,0.0,-322.0,81.0,81.0,254.0,-761.0,False,78125.0,0.0,10892316240.0,542.0,90.0,1060653096.0,433.0,9.0
480,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_480.txt,46.0,46.0,46.0,-363.0,95.0,95.0,95.0,-54.0,21.0,21.0,21.0,-250.0,0.0,-85.0,0.0,-604.0,116.0,116.0,156.0,-23.0,116.0,116.0,318.0,-1294.0,False,78125.0,0.0,22716787200.0,621.0,92.0,0.0,604.0,0.0
481,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_481.txt,3.0,3.0,3.0,-149.0,43.0,43.0,57.0,-136.0,0.0,-1.0,0.0,-237.0,140.0,140.0,293.0,293.0,47.0,47.0,47.0,-154.0,140.0,140.0,400.0,-383.0,False,78125.0,0.0,9219315456.0,513.0,78.0,418171648.0,391.0,8.0
482,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_482.txt,107.0,107.0,122.0,28.0,0.0,-59.0,0.0,-288.0,0.0,-43.0,0.0,-252.0,30.0,30.0,30.0,-165.0,0.0,-42.0,0.0,-351.0,107.0,107.0,152.0,-1028.0,False,78125.0,0.0,12192729120.0,567.0,86.0,9495486000.0,522.0,68.0
483,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_483.txt,152.0,152.0,202.0,202.0,33.0,33.0,37.0,-152.0,0.0,-8.0,0.0,-289.0,0.0,-2.0,0.0,-294.0,37.0,37.0,37.0,-182.0,152.0,152.0,276.0,-715.0,False,78125.0,1.0,15964837560.0,586.0,87.0,3490066944.0,455.0,32.0
484,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_484.txt,0.0,-27.0,0.0,-393.0,0.0,0.0,0.0,-242.0,171.0,171.0,307.0,265.0,0.0,-6.0,0.0,-317.0,0.0,-12.0,0.0,-389.0,171.0,171.0,307.0,-1076.0,False,78125.0,0.0,13784955240.0,551.0,92.0,5257833600.0,551.0,40.0
485,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_485.txt,0.0,-56.0,0.0,-483.0,0.0,-11.0,0.0,-376.0,45.0,45.0,45.0,-179.0,78.0,78.0,78.0,-56.0,0.0,-13.0,0.0,-296.0,78.0,78.0,123.0,-1390.0,False,78125.0,0.0,12876827988.0,591.0,86.0,9091288932.0,591.0,33.0
486,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_486.txt,0.0,-8.0,0.0,-177.0,0.0,-27.0,0.0,-235.0,0.0,-4.0,0.0,-242.0,76.0,76.0,112.0,4.0,36.0,36.0,72.0,2.0,76.0,76.0,184.0,-648.0,False,78125.0,0.0,9095205000.0,580.0,87.0,6191704000.0,486.0,50.0
487,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_487.txt,43.0,43.0,43.0,-127.0,0.0,-26.0,0.0,-348.0,0.0,-20.0,0.0,-368.0,0.0,-37.0,0.0,-377.0,55.0,55.0,72.0,-32.0,55.0,55.0,115.0,-1252.0,False,78125.0,0.0,16057175400.0,590.0,90.0,15307840548.0,590.0,71.0
488,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_488.txt,94.0,94.0,160.0,10.0,52.0,52.0,52.0,-133.0,78.0,78.0,134.0,-55.0,10.0,10.0,10.0,-198.0,65.0,65.0,85.0,2.0,94.0,94.0,441.0,-374.0,False,78125.0,0.0,8603795200.0,547.0,80.0,44872686.0,394.0,1.0
489,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_489.txt,0.0,-2.0,0.0,-120.0,0.0,-10.0,0.0,-345.0,27.0,27.0,27.0,-384.0,52.0,52.0,86.0,40.0,0.0,-11.0,0.0,-239.0,52.0,52.0,113.0,-1048.0,False,78125.0,0.0,17918357184.0,633.0,89.0,14453604984.0,599.0,53.0
490,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_490.txt,0.0,-64.0,0.0,-328.0,0.0,-5.0,0.0,-136.0,0.0,-12.0,0.0,-237.0,0.0,-31.0,0.0,-323.0,61.0,61.0,72.0,-26.0,61.0,61.0,72.0,-1050.0,False,78125.0,0.0,22296207360.0,655.0,96.0,16899176448.0,578.0,96.0
491,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_491.txt,107.0,107.0,107.0,12.0,30.0,30.0,30.0,-249.0,14.0,14.0,14.0,-237.0,93.0,93.0,116.0,18.0,0.0,-3.0,0.0,-299.0,107.0,107.0,267.0,-755.0,False,78125.0,0.0,8140569952.0,516.0,71.0,98936880.0,435.0,1.0
492,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_492.txt,0.0,-18.0,0.0,-264.0,57.0,57.0,57.0,-10.0,0.0,-18.0,0.0,-302.0,2.0,2.0,4.0,-125.0,0.0,-31.0,0.0,-278.0,57.0,57.0,61.0,-979.0,False,78125.0,0.0,11388385008.0,540.0,82.0,9397408608.0,532.0,59.0
493,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_493.txt,0.0,-39.0,0.0,-264.0,0.0,-47.0,0.0,-302.0,0.0,-7.0,0.0,-283.0,67.0,67.0,178.0,178.0,22.0,22.0,38.0,-39.0,67.0,67.0,216.0,-710.0,False,78125.0,0.0,20717641620.0,634.0,93.0,9281405952.0,508.0,68.0
494,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_494.txt,79.0,79.0,79.0,-80.0,0.0,-72.0,0.0,-432.0,37.0,37.0,57.0,-87.0,0.0,-48.0,0.0,-363.0,27.0,27.0,27.0,-329.0,79.0,79.0,163.0,-1291.0,False,78125.0,0.0,17946664320.0,586.0,91.0,13755924000.0,586.0,51.0
495,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_495.txt,0.0,-16.0,0.0,-216.0,15.0,15.0,15.0,-136.0,0.0,-7.0,0.0,-174.0,0.0,-23.0,0.0,-233.0,75.0,75.0,233.0,233.0,75.0,75.0,248.0,-526.0,False,78125.0,0.0,14172288768.0,578.0,91.0,7435524096.0,477.0,78.0
496,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_496.txt,0.0,-50.0,0.0,-328.0,37.0,37.0,81.0,64.0,0.0,0.0,0.0,-230.0,0.0,-3.0,0.0,-196.0,0.0,-5.0,0.0,-216.0,37.0,37.0,81.0,-906.0,False,78125.0,0.0,21760602864.0,636.0,92.0,11034026256.0,539.0,76.0
497,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_497.txt,48.0,48.0,48.0,-264.0,83.0,83.0,91.0,-215.0,121.0,121.0,121.0,-24.0,84.0,84.0,100.0,60.0,0.0,-73.0,0.0,-520.0,121.0,121.0,360.0,-963.0,False,78125.0,0.0,9946864368.0,520.0,83.0,0.0,520.0,0.0
498,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_498.txt,0.0,-8.0,0.0,-410.0,0.0,-29.0,0.0,-352.0,0.0,-50.0,0.0,-413.0,85.0,85.0,187.0,144.0,0.0,-9.0,0.0,-369.0,85.0,85.0,187.0,-1400.0,False,78125.0,0.0,16124696952.0,599.0,89.0,12990285763.0,595.0,79.0
499,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_499.txt,75.0,75.0,113.0,49.0,67.0,67.0,67.0,-119.0,0.0,-10.0,0.0,-282.0,0.0,-2.0,0.0,-214.0,0.0,-44.0,0.0,-289.0,75.0,75.0,180.0,-855.0,False,78125.0,0.0,15047692800.0,601.0,89.0,12341258496.0,537.0,81.0
500,uniform,outputs/agents_5/items_7/gpt4o/zero_shot3/output_500.txt,0.0,-62.0,0.0,-410.0,55.0,55.0,89.0,49.0,0.0,-42.0,0.0,-314.0,0.0,-45.0,0.0,-308.0,0.0,-5.0,0.0,-167.0,55.0,55.0,89.0,-1150.0,False,78125.0,0.0,15238195200.0,582.0,79.0,15238195200.0,564.0,75.0
